"Id","Season","Week","SeasonType","NeutralSite","HomeId","HomeTeam","HomePoints","AwayId","AwayTeam","AwayPoints"
"401309628","2021","9","regular","false","2026","App State","59","2433","UL Monroe","28"
"401282670","2021","9","regular","false","228","Clemson","30","52","Florida State","20"
"401282244","2021","9","regular","false","295","Old Dominion","23","2348","Louisiana Tech","20"
"401282801","2021","9","regular","false","158","Nebraska","23","2509","Purdue","28"
"401287930","2021","9","regular","false","2306","Kansas State","31","2628","TCU","12"
"401309884","2021","9","regular","false","2483","Oregon","52","38","Colorado","29"
"401282242","2021","9","regular","false","276","Marshall","38","2229","Florida International","0"
"401287931","2021","9","regular","false","201","Oklahoma","52","2641","Texas Tech","21"
"401282241","2021","9","regular","false","98","Western Kentucky","45","2429","Charlotte","13"
"401310732","2021","9","regular","false","23","San José State","27","2751","Wyoming","21"
"401329054","2021","9","regular","false","2848","Western Oregon","42","2829","Simon Fraser","3"
"401329355","2021","9","regular","false","2858","PennWest California","42","611","Seton Hill","14"
"401329423","2021","9","regular","false","209","Lock Haven University","13","223","West Chester","35"
"401329484","2021","9","regular","false","2838","Tiffin","34","2477","Ohio Dominican","21"
"401282676","2021","9","regular","false","154","Wake Forest","45","150","Duke","7"
"401328669","2021","9","regular","false","2400","Mississippi Valley State","19","2296","Jackson State","28"
"401328581","2021","9","regular","false","2916","Incarnate Word","49","2277","Houston Christian","21"
"401328530","2021","9","regular","false","301","San Diego","21","2674","Valparaiso","14"
"401328333","2021","9","regular","false","2710","Western Illinois","38","2287","Illinois State","31"
"401328053","2021","9","regular","false","70","Idaho","31","2464","Northern Arizona","38"
"401329640","2021","9","regular","false","2336","Limestone","24","2842","UVA Wise","28"
"401328661","2021","9","regular","false","50","Florida A&M","26","2755","Grambling","3"
"401329158","2021","9","regular","false","2837","East Texas A&M","41","110243","UT Permian Basin","0"
"401328376","2021","9","regular","false","2460","Northern Iowa","23","79","Southern Illinois","16"
"401328034","2021","9","regular","false","2502","Portland State","42","13","Cal Poly","21"
"401328705","2021","9","regular","false","2617","Stephen F. Austin","41","2000","Abilene Christian","27"
"401309629","2021","9","regular","false","6","South Alabama","31","2032","Arkansas State","13"
"401282243","2021","9","regular","false","2226","Florida Atlantic","28","2638","UTEP","25"
"401309630","2021","9","regular","false","290","Georgia Southern","14","2247","Georgia State","21"
"401329695","2021","9","regular","false","351","Wingate","6","2331","Lenoir-Rhyne","31"
"401328966","2021","9","regular","false","2206","Edward Waters","9","2396","Miles College","16"
"401328976","2021","9","regular","false","131","Wayne State (MI)","56","2886","Northwood (MI)","21"
"401328423","2021","9","regular","false","2634","Tennessee State","27","93","Murray State","21"
"401328284","2021","9","regular","false","2927","Southwestern Oklahoma State","14","2033","Arkansas Tech","15"
"401328986","2021","9","regular","false","2673","Valdosta State","36","2698","West Georgia","34"
"401328591","2021","9","regular","false","2545","SE Louisiana","23","2377","McNeese","20"
"401328013","2021","9","regular","false","2627","Tarleton State","27","2534","Sam Houston","45"
"401328630","2021","9","regular","false","2582","Southern","38","2016","Alcorn State","35"
"401309882","2021","9","regular","false","25","California","39","204","Oregon State","25"
"401282118","2021","9","regular","false","344","Mississippi State","31","96","Kentucky","17"
"401310730","2021","9","regular","false","36","Colorado State","19","68","Boise State","28"
"401287932","2021","9","regular","false","197","Oklahoma State","55","2305","Kansas","3"
"401301034","2021","9","regular","false","248","Houston","44","2567","SMU","37"
"401282116","2021","9","regular","false","2","Auburn","31","145","Ole Miss","20"
"401309886","2021","9","regular","false","30","USC","41","12","Arizona","34"
"401282814","2021","9","regular","false","194","Ohio State","33","213","Penn State","24"
"401282672","2021","9","regular","false","152","NC State","28","97","Louisville","13"
"401282673","2021","9","regular","false","87","Notre Dame","44","153","North Carolina","34"
"401329110","2021","9","regular","false","2395","Midwestern State","52","2703","Western New Mexico","10"
"401329454","2021","9","regular","false","2658","Texas A&M-Kingsville","23","2704","West Texas A&M","35"
"401329099","2021","9","regular","false","2201","Eastern New Mexico","7","2025","Angelo State","59"
"401332020","2021","9","regular","false","2120","Central Washington","92","124179","Lincoln (CA)","0"
